open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1560281040000,7856.92000000,7859.75000000,7853.93000000,7853.93000000,6.54559800,1560281099999,51423.86327274,128,2.78408800,21874.71540083,0
1560281100000,7855.00000000,7855.21000000,7850.05000000,7851.40000000,9.35407000,1560281159999,73451.21873932,178,4.84775800,38067.38932034,0
1560281160000,7851.96000000,7852.00000000,7845.98000000,7845.98000000,16.84052400,1560281219999,132201.93295946,132,2.55824500,20085.73861625,0
1560281220000,7845.98000000,7849.81000000,7845.03000000,7847.92000000,6.75285500,1560281279999,52992.49510839,96,4.22313800,33141.91458543,0
1560281280000,7846.18000000,7854.06000000,7845.55000000,7849.97000000,16.77726500,1560281339999,131690.23873591,109,11.03342300,86607.26492134,0
1560281340000,7848.72000000,7850.12000000,7845.10000000,7847.56000000,6.52850800,1560281399999,51226.21603009,116,4.80636900,37714.81166699,0
1560281400000,7846.15000000,7849.00000000,7838.53000000,7839.90000000,27.78190500,1560281459999,217874.94133904,231,4.46834400,35047.24456944,0
1560281460000,7839.93000000,7845.62000000,7835.00000000,7835.93000000,21.22415100,1560281519999,166383.93284209,226,9.67794100,75882.79775068,0
1560281520000,7835.02000000,7838.68000000,7835.00000000,7836.03000000,10.29859800,1560281579999,80696.08864693,157,3.68486700,28875.09510415,0
1560281580000,7836.68000000,7842.60000000,7836.03000000,7839.73000000,8.65608400,1560281639999,67845.71507599,86,7.14475400,55998.74482073,0
1560281640000,7839.42000000,7839.91000000,7838.00000000,7838.00000000,5.94015400,1560281699999,46564.93958517,102,2.34785100,18406.56341615,0
1560281700000,7839.89000000,7845.00000000,7837.49000000,7842.92000000,15.90929500,1560281759999,124725.69753235,118,14.04754700,110129.22070008,0
1560281760000,7844.15000000,7844.96000000,7840.78000000,7843.19000000,4.03749300,1560281819999,31667.03324334,98,2.47931700,19446.02913500,0
1560281820000,7841.74000000,7843.19000000,7841.38000000,7843.06000000,4.54840100,1560281879999,35672.33942685,100,3.02769200,23746.12324731,0
1560281880000,7843.06000000,7843.19000000,7840.98000000,7843.15000000,16.27834500,1560281939999,127654.67478614,164,4.74185300,37186.42796458,0
1560281940000,7843.14000000,7849.69000000,7841.48000000,7847.40000000,18.90740200,1560281999999,148320.32416846,147,17.82964700,139866.06779788,0
1560282000000,7847.63000000,7853.83000000,7845.62000000,7851.84000000,6.71534000,1560282059999,52711.63764607,150,5.44218300,42720.12787716,0
1560282060000,7852.63000000,7854.97000000,7850.54000000,7853.53000000,6.35063400,1560282119999,49868.80726421,97,1.54675600,12146.86331933,0
1560282120000,7852.62000000,7857.98000000,7851.65000000,7857.17000000,4.72155900,1560282179999,37091.69352079,104,3.38447500,26589.05491999,0
1560282180000,7856.53000000,7857.37000000,7852.80000000,7854.26000000,3.79062500,1560282239999,29776.90652331,99,1.86022000,14613.28345042,0
1560282240000,7854.26000000,7854.26000000,7847.08000000,7847.98000000,6.69330600,1560282299999,52545.30694422,174,3.03038700,23791.68054919,0
1560282300000,7847.98000000,7861.00000000,7847.61000000,7858.92000000,12.78347400,1560282359999,100420.67136909,256,8.67707300,68164.30438964,0
1560282360000,7858.92000000,7861.54000000,7856.27000000,7859.63000000,5.77283400,1560282419999,45373.18245412,140,2.62225900,20610.26256816,0
1560282420000,7857.92000000,7861.27000000,7857.18000000,7860.10000000,6.82336100,1560282479999,53624.02082431,125,3.36652800,26459.34686985,0
1560282480000,7859.80000000,7861.93000000,7857.23000000,7861.15000000,17.19570900,1560282539999,135152.51167769,162,12.57157600,98810.78602424,0
1560282540000,7859.71000000,7862.22000000,7857.72000000,7860.74000000,6.83904300,1560282599999,53759.97461031,127,4.30385700,33833.86285248,0
1560282600000,7861.58000000,7865.00000000,7860.73000000,7864.99000000,6.93000600,1560282659999,54489.74459396,150,4.37399100,34393.16522481,0
1560282660000,7863.03000000,7873.27000000,7863.03000000,7868.98000000,15.55647200,1560282719999,122397.42769102,212,9.00347500,70832.41125759,0
1560282720000,7867.93000000,7873.00000000,7867.36000000,7869.30000000,4.50793500,1560282779999,35476.68500993,135,1.90304800,14976.88901624,0
1560282780000,7869.32000000,7872.54000000,7869.03000000,7871.13000000,7.69900900,1560282839999,60600.44387004,110,4.07523100,32078.55044613,0
1560282840000,7871.13000000,7871.23000000,7868.29000000,7871.00000000,5.56992800,1560282899999,43835.76876228,137,3.53489500,27820.29001346,0
1560282900000,7871.13000000,7874.56000000,7871.01000000,7872.58000000,3.57306500,1560282959999,28127.70497381,103,1.92222300,15132.88482142,0
1560282960000,7873.34000000,7878.38000000,7872.58000000,7876.57000000,18.25452500,1560283019999,143752.65587402,184,8.31053900,65445.24511022,0
1560283020000,7874.96000000,7877.81000000,7871.89000000,7873.48000000,11.93049000,1560283079999,93956.14352588,167,8.18407000,64455.64140843,0
1560283080000,7873.43000000,7873.87000000,7865.29000000,7869.96000000,17.54104300,1560283139999,138047.29671670,192,6.49276000,51104.01264876,0
1560283140000,7870.00000000,7872.04000000,7865.60000000,7868.87000000,20.11538300,1560283199999,158303.54114272,127,3.30387700,26001.09884069,0
1560283200000,7868.69000000,7890.00000000,7867.89000000,7888.55000000,86.47522500,1560283259999,681400.96873944,677,65.07750100,512725.71317867,0
1560283260000,7888.48000000,7936.93000000,7886.19000000,7932.41000000,181.46275300,1560283319999,1436146.34391148,1535,113.36345500,896924.15800232,0
1560283320000,7928.81000000,7947.98000000,7910.51000000,7940.00000000,201.53944200,1560283379999,1598898.21002663,1517,85.87632200,681459.24075585,0
1560283380000,7940.00000000,7946.94000000,7908.46000000,7908.66000000,111.31111900,1560283439999,882128.09385270,886,50.70793200,401897.10972649,0
1560283440000,7912.72000000,7919.41000000,7881.14000000,7914.24000000,127.29506700,1560283499999,1005378.92069187,997,77.77096100,614251.77845893,0
1560283500000,7911.67000000,7914.08000000,7902.00000000,7910.90000000,33.09589900,1560283559999,261701.58887786,290,10.79432900,85346.83637007,0
1560283560000,7909.17000000,7917.27000000,7905.12000000,7914.03000000,8.70262200,1560283619999,68868.77544466,247,4.23297400,33501.72448336,0
1560283620000,7917.27000000,7918.90000000,7903.48000000,7903.76000000,17.21487600,1560283679999,136184.68999666,259,8.66525000,68554.77127904,0
1560283680000,7904.66000000,7910.00000000,7896.22000000,7904.67000000,26.15146500,1560283739999,206694.62459017,326,14.67066200,115968.51015522,0
1560283740000,7904.70000000,7905.50000000,7899.11000000,7903.87000000,13.96815100,1560283799999,110384.28890186,196,6.89369500,54487.71165193,0
1560283800000,7903.58000000,7911.07000000,7901.28000000,7909.74000000,13.11050100,1560283859999,103684.44699384,199,10.10802300,79941.24514961,0
1560283860000,7909.57000000,7915.46000000,7908.00000000,7914.90000000,5.62949900,1560283919999,44542.76658076,165,3.24805800,25700.52503477,0
1560283920000,7913.84000000,7915.00000000,7903.83000000,7904.76000000,16.20487700,1560283979999,128185.15996281,227,8.40752200,66521.45476490,0
1560283980000,7904.76000000,7914.08000000,7896.71000000,7896.71000000,16.44305000,1560284039999,129981.16706567,238,6.72117600,53147.12180355,0
1560284040000,7900.96000000,7900.96000000,7886.40000000,7888.16000000,29.82305000,1560284099999,235342.31613643,370,8.01899100,63299.80404831,0
1560284100000,7888.13000000,7890.82000000,7884.12000000,7886.68000000,21.07045900,1560284159999,166198.49969205,183,2.55647300,20166.96653709,0
1560284160000,7886.61000000,7886.61000000,7870.03000000,7872.48000000,30.16950200,1560284219999,237631.47351051,398,7.61367500,59972.51212676,0
1560284220000,7872.47000000,7877.05000000,7865.55000000,7875.99000000,13.78105300,1560284279999,108466.40791594,212,6.81878200,53677.64144749,0
1560284280000,7875.97000000,7879.85000000,7866.86000000,7877.78000000,12.82165400,1560284339999,100961.64353582,229,5.73619100,45169.52928277,0
1560284340000,7879.00000000,7885.35000000,7875.35000000,7876.70000000,18.11012300,1560284399999,142703.35703589,173,4.25843900,33561.06619384,0
1560284400000,7878.63000000,7890.22000000,7877.59000000,7889.01000000,9.57500000,1560284459999,75511.60408823,145,6.10245900,48129.42212960,0
1560284460000,7889.01000000,7889.01000000,7881.25000000,7885.74000000,9.40013400,1560284519999,74132.55507166,114,6.27237300,49465.60875106,0
1560284520000,7882.83000000,7888.46000000,7875.02000000,7878.02000000,20.08383400,1560284579999,158312.29756997,199,13.90274500,109581.03314361,0
1560284580000,7877.99000000,7883.26000000,7875.97000000,7879.73000000,9.75175400,1560284639999,76850.94562488,153,6.42435200,50629.51963947,0
1560284640000,7881.45000000,7890.22000000,7876.83000000,7888.68000000,7.99759500,1560284699999,63061.56184399,139,4.84326100,38192.79741647,0
1560284700000,7890.14000000,7894.35000000,7888.71000000,7892.70000000,10.97445400,1560284759999,86609.99746077,164,8.46724700,66822.15828194,0
1560284760000,7892.68000000,7898.95000000,7892.13000000,7892.98000000,21.20602300,1560284819999,167412.69589669,203,18.27153200,144248.06640720,0
1560284820000,7892.38000000,7895.16000000,7886.51000000,7890.00000000,11.43849000,1560284879999,90254.08179641,134,7.61639900,60098.18854920,0
1560284880000,7892.79000000,7898.98000000,7890.90000000,7898.00000000,10.79087500,1560284939999,85184.77196445,190,6.19097200,48874.51205349,0
1560284940000,7896.06000000,7899.00000000,7891.14000000,7897.32000000,12.85487900,1560284999999,101494.33460186,165,3.96522900,31303.97925410,0
1560285000000,7897.23000000,7898.00000000,7886.51000000,7890.62000000,15.03919000,1560285059999,118696.63232765,175,9.75972100,77024.86370141,0
1560285060000,7890.23000000,7897.99000000,7888.37000000,7897.99000000,8.09253800,1560285119999,63870.28237536,112,6.37737600,50334.97543852,0
1560285120000,7895.94000000,7901.42000000,7893.06000000,7901.26000000,17.76998800,1560285179999,140340.59979172,280,12.30923100,97219.18551498,0
1560285180000,7901.36000000,7907.59000000,7895.93000000,7896.55000000,25.55453100,1560285239999,201925.13617632,271,10.36668000,81929.17379162,0
1560285240000,7899.44000000,7902.74000000,7888.18000000,7888.51000000,12.76773100,1560285299999,100787.75453272,190,5.83491100,46055.87298382,0
1560285300000,7888.45000000,7888.49000000,7881.85000000,7885.34000000,9.52940800,1560285359999,75151.68449711,188,5.37745900,42409.86779460,0
1560285360000,7884.95000000,7885.00000000,7879.50000000,7884.89000000,11.01107700,1560285419999,86804.57692040,174,6.98603500,55076.07263869,0
1560285420000,7882.59000000,7884.87000000,7875.68000000,7878.79000000,16.88468900,1560285479999,133057.35806005,201,9.23785400,72801.92027522,0
1560285480000,7879.99000000,7880.94000000,7875.95000000,7877.80000000,10.62833100,1560285539999,83732.20852446,120,4.39252900,34606.66048580,0
1560285540000,7876.72000000,7880.94000000,7865.52000000,7866.25000000,18.97304600,1560285599999,149372.13804007,271,7.48557500,58919.70146147,0
1560285600000,7865.55000000,7872.47000000,7864.80000000,7866.62000000,10.38213900,1560285659999,81690.15655253,179,5.68276400,44717.76656275,0
1560285660000,7865.09000000,7866.63000000,7860.06000000,7862.80000000,9.28220200,1560285719999,72984.44310722,208,4.63279600,36428.80717064,0
1560285720000,7862.80000000,7877.01000000,7856.11000000,7874.76000000,14.25238200,1560285779999,112114.45764738,262,10.17119600,80021.67338026,0
1560285780000,7874.76000000,7882.20000000,7872.64000000,7879.29000000,7.04961400,1560285839999,55529.08925477,143,3.41252400,26882.44455586,0
1560285840000,7878.07000000,7879.27000000,7870.16000000,7871.81000000,11.58989900,1560285899999,91286.96469594,197,3.78683700,29828.29974516,0
1560285900000,7871.86000000,7880.00000000,7870.17000000,7878.63000000,5.16269200,1560285959999,40654.14163762,125,3.13913300,24717.88216344,0
1560285960000,7878.47000000,7891.95000000,7878.46000000,7889.52000000,13.47161500,1560286019999,106213.87352146,273,9.50690300,74951.63075369,0
1560286020000,7891.40000000,7895.14000000,7886.62000000,7893.92000000,9.08379900,1560286079999,71674.96972908,171,5.98901900,47256.12252918,0
1560286080000,7893.92000000,7895.11000000,7890.06000000,7895.00000000,16.11508100,1560286139999,127196.31254591,200,12.21316600,96399.08927689,0
1560286140000,7895.29000000,7895.99000000,7890.00000000,7890.00000000,15.72179300,1560286199999,124095.84389839,151,9.27090900,73180.99234476,0
1560286200000,7890.00000000,7890.51000000,7887.05000000,7887.51000000,5.94214700,1560286259999,46876.14161895,134,3.08266600,24318.90634099,0
1560286260000,7887.96000000,7892.60000000,7882.07000000,7888.88000000,14.09174700,1560286319999,111137.30171133,184,7.05336900,55640.44151740,0
1560286320000,7889.54000000,7894.54000000,7885.00000000,7893.00000000,10.38893900,1560286379999,81984.51759999,196,7.46277300,58898.12918346,0
1560286380000,7893.63000000,7903.89000000,7892.03000000,7902.56000000,23.25817200,1560286439999,183685.57294905,316,15.20219600,120069.00730925,0
1560286440000,7902.57000000,7910.00000000,7902.57000000,7904.66000000,11.99868800,1560286499999,94873.55439185,285,6.88244900,54423.26099235,0
1560286500000,7907.45000000,7910.13000000,7898.98000000,7901.37000000,10.00095600,1560286559999,79073.78010285,194,4.54313500,35921.50982785,0
1560286560000,7901.35000000,7905.14000000,7893.68000000,7895.95000000,14.52534200,1560286619999,114770.68421039,188,4.10056500,32405.55367000,0
1560286620000,7896.32000000,7899.75000000,7893.94000000,7898.04000000,4.65020100,1560286679999,36720.96257998,119,3.82062300,30170.79742421,0
1560286680000,7898.48000000,7902.48000000,7898.48000000,7900.00000000,4.59393700,1560286739999,36292.94421456,125,2.72553100,21532.75644526,0
1560286740000,7900.00000000,7903.66000000,7896.02000000,7896.04000000,19.34075200,1560286799999,152791.92225291,150,2.87101200,22685.12373702,0
1560286800000,7896.71000000,7902.22000000,7893.85000000,7900.88000000,10.99744800,1560286859999,86860.62475348,179,5.87213800,46375.12880959,0
1560286860000,7899.93000000,7903.66000000,7899.82000000,7902.12000000,7.76921600,1560286919999,61389.33517645,120,6.11960700,48356.17418704,0
1560286920000,7903.62000000,7907.41000000,7903.62000000,7905.48000000,6.52846100,1560286979999,51612.42387602,140,4.10352200,32442.33684604,0
1560286980000,7905.48000000,7909.40000000,7905.00000000,7907.70000000,5.45930500,1560287039999,43169.09532295,118,3.53475100,27952.74691770,0
1560287040000,7907.70000000,7913.00000000,7907.70000000,7912.01000000,11.55612000,1560287099999,91414.88747246,182,5.80271600,45902.39927324,0
1560287100000,7912.99000000,7914.89000000,7904.71000000,7908.39000000,18.10976200,1560287159999,143298.38876828,215,3.20811000,25384.48582366,0
1560287160000,7905.44000000,7908.02000000,7898.79000000,7905.72000000,15.99618500,1560287219999,126430.25888403,263,9.73125700,76912.18361081,0
1560287220000,7904.41000000,7905.52000000,7894.00000000,7897.29000000,12.32950500,1560287279999,97393.24951740,195,2.54742300,20126.80091764,0
1560287280000,7897.20000000,7899.73000000,7893.93000000,7894.00000000,7.03666600,1560287339999,55565.11414837,126,4.94684500,39063.69225473,0
1560287340000,7894.00000000,7896.48000000,7891.06000000,7892.44000000,10.40170400,1560287399999,82107.70517941,137,7.28693000,57523.31761939,0
1560287400000,7892.76000000,7901.00000000,7892.05000000,7899.85000000,15.79147200,1560287459999,124681.49552897,194,12.70488000,100310.90968232,0
1560287460000,7898.63000000,7903.48000000,7898.63000000,7903.48000000,7.15959200,1560287519999,56567.96902520,95,2.59572300,20510.40251956,0
1560287520000,7902.63000000,7907.21000000,7902.12000000,7907.21000000,7.78994600,1560287579999,61584.20895095,193,4.47652200,35389.31636128,0
1560287580000,7907.21000000,7912.70000000,7905.43000000,7909.37000000,14.88347000,1560287639999,117734.39615772,216,5.79709000,45855.12013456,0
1560287640000,7907.40000000,7908.78000000,7899.00000000,7899.01000000,4.70920300,1560287699999,37215.38612930,140,1.80715400,14281.97948308,0
1560287700000,7899.00000000,7899.00000000,7894.80000000,7896.01000000,4.81641800,1560287759999,38034.96935148,127,3.15645100,24926.87497819,0
1560287760000,7895.99000000,7898.78000000,7893.70000000,7898.04000000,4.32167500,1560287819999,34124.32617541,131,2.66079500,21010.31346712,0
1560287820000,7897.31000000,7903.53000000,7897.31000000,7903.53000000,5.52291600,1560287879999,43637.70857993,108,3.64940600,28835.27731236,0
1560287880000,7903.39000000,7905.96000000,7902.44000000,7905.96000000,8.93044000,1560287939999,70589.46809579,164,4.68865200,37063.31045044,0
1560287940000,7905.90000000,7911.48000000,7904.74000000,7907.42000000,9.26820200,1560287999999,73295.04003996,172,7.45420500,58952.41694933,0
1560288000000,7907.42000000,7910.97000000,7905.89000000,7908.88000000,4.04378200,1560288059999,31978.47136456,181,2.23073800,17642.08391971,0
1560288060000,7908.86000000,7908.86000000,7901.75000000,7902.58000000,5.95129400,1560288119999,47045.06478015,171,3.02571000,23918.88313979,0
1560288120000,7902.58000000,7903.33000000,7898.05000000,7898.91000000,12.27596400,1560288179999,96987.12061189,247,4.10180900,32409.98628982,0
1560288180000,7898.05000000,7900.76000000,7891.18000000,7891.25000000,8.27200200,1560288239999,65316.26786884,211,4.54208800,35866.53239966,0
1560288240000,7893.38000000,7897.39000000,7888.11000000,7893.47000000,15.05840100,1560288299999,118830.11887918,246,7.54744000,59572.43913651,0
1560288300000,7893.59000000,7898.00000000,7892.59000000,7896.59000000,5.74589200,1560288359999,45366.04044591,152,2.89008400,22821.63112237,0
1560288360000,7896.59000000,7905.00000000,7896.15000000,7902.07000000,14.93723600,1560288419999,118028.28692212,264,12.82381700,101332.41504047,0
1560288420000,7902.07000000,7904.99000000,7899.11000000,7902.59000000,5.60558500,1560288479999,44297.31971998,132,3.61355700,28557.57331700,0
1560288480000,7901.54000000,7904.80000000,7900.62000000,7902.79000000,5.10412100,1560288539999,40335.09300143,117,3.78380300,29901.78822535,0
1560288540000,7902.81000000,7905.01000000,7902.48000000,7904.77000000,12.92729300,1560288599999,102180.74939189,199,8.17422100,64613.97392958,0
1560288600000,7904.77000000,7907.97000000,7902.55000000,7907.70000000,12.08962500,1560288659999,95586.66332884,198,5.99372400,47389.67541911,0
1560288660000,7907.70000000,7911.55000000,7907.70000000,7909.98000000,14.11099300,1560288719999,111596.69452701,202,5.57252700,44073.24393452,0
1560288720000,7908.04000000,7914.15000000,7907.70000000,7911.79000000,10.61922200,1560288779999,84012.37793952,218,7.24590600,57326.30780205,0
1560288780000,7912.70000000,7913.00000000,7911.50000000,7911.99000000,9.86943800,1560288839999,78089.90954707,113,3.61333800,28591.61257604,0
1560288840000,7911.99000000,7916.03000000,7911.51000000,7913.40000000,7.96458600,1560288899999,63031.62967932,170,5.84201000,46234.84150110,0
1560288900000,7913.22000000,7915.86000000,7913.01000000,7914.56000000,14.84399300,1560288959999,117469.53477608,187,3.12970600,24770.34381911,0
1560288960000,7914.51000000,7916.04000000,7911.39000000,7913.64000000,8.20815800,1560289019999,64958.98502812,188,3.95599300,31310.29784261,0
1560289020000,7913.64000000,7919.39000000,7913.25000000,7919.36000000,25.41898900,1560289079999,201228.11100116,283,15.48929300,122633.21014607,0
1560289080000,7918.74000000,7920.26000000,7916.09000000,7920.00000000,22.11077900,1560289139999,175091.57282180,265,9.17318000,72644.52011553,0
1560289140000,7917.97000000,7920.88000000,7916.49000000,7918.45000000,11.98920700,1560289199999,94936.29283200,197,5.53790800,43856.66610456,0
1560289200000,7918.47000000,7918.47000000,7902.64000000,7903.73000000,21.66565400,1560289259999,171425.10140867,332,4.80446400,38003.34219258,0
1560289260000,7903.14000000,7903.67000000,7882.98000000,7892.80000000,28.73968200,1560289319999,226754.68579616,404,8.23786600,65026.93697724,0
1560289320000,7890.02000000,7896.32000000,7886.01000000,7892.10000000,9.49118000,1560289379999,74900.37949392,193,6.59065900,52012.83137755,0
1560289380000,7892.09000000,7892.09000000,7882.75000000,7890.06000000,15.94496600,1560289439999,125770.22690888,238,10.89141300,85915.86343855,0
1560289440000,7892.84000000,7893.68000000,7888.42000000,7892.96000000,12.13058700,1560289499999,95725.28445591,194,8.24649500,65078.78236593,0
1560289500000,7892.96000000,7893.00000000,7888.41000000,7890.11000000,6.04559500,1560289559999,47703.41638116,137,1.89317500,14939.42842724,0
1560289560000,7891.55000000,7897.89000000,7890.12000000,7897.69000000,6.30622800,1560289619999,49779.57785325,140,3.72198900,29381.03943648,0
1560289620000,7895.73000000,7897.70000000,7888.62000000,7888.62000000,13.80409400,1560289679999,108956.89464146,157,7.59494600,59943.43676119,0
1560289680000,7890.11000000,7890.11000000,7882.93000000,7882.93000000,15.65086100,1560289739999,123421.31189677,222,8.18625000,64557.05188616,0
1560289740000,7884.62000000,7884.62000000,7879.50000000,7881.20000000,10.09590400,1560289799999,79563.09899923,235,5.11697100,40326.83416424,0
1560289800000,7881.84000000,7890.45000000,7881.27000000,7889.59000000,13.45072800,1560289859999,106032.80011612,169,4.44073600,35017.94511145,0
1560289860000,7889.83000000,7892.24000000,7888.83000000,7889.86000000,4.72382900,1560289919999,37272.73413634,132,3.02794000,23892.69077940,0
1560289920000,7889.52000000,7893.07000000,7883.07000000,7885.23000000,15.93826700,1560289979999,125758.40825158,172,12.46731500,98378.02023139,0
1560289980000,7885.45000000,7887.24000000,7875.00000000,7881.80000000,5.36326600,1560290039999,42269.71461661,162,2.95557300,23293.03624736,0
1560290040000,7882.29000000,7886.67000000,7879.78000000,7883.54000000,9.00920700,1560290099999,71015.63537163,199,3.65015100,28774.56677921,0
1560290100000,7885.23000000,7887.59000000,7878.02000000,7882.51000000,6.84401900,1560290159999,53958.08300357,167,3.68020200,29017.59700370,0
1560290160000,7882.55000000,7885.04000000,7878.87000000,7879.95000000,12.61681500,1560290219999,99462.91881479,236,9.58849800,75594.06005753,0
1560290220000,7880.01000000,7882.97000000,7880.00000000,7880.48000000,18.04153300,1560290279999,142192.22330734,125,13.92120800,109720.34783553,0
1560290280000,7881.00000000,7885.54000000,7880.01000000,7882.03000000,19.55246400,1560290339999,154129.47586493,167,5.98146900,47152.69922809,0
1560290340000,7884.24000000,7888.87000000,7880.54000000,7885.00000000,10.29517100,1560290399999,81172.40730797,147,8.13696900,64160.84375695,0
1560290400000,7883.90000000,7889.70000000,7883.26000000,7889.01000000,5.20010100,1560290459999,41015.21412435,155,3.40195100,26832.84455417,0
1560290460000,7889.00000000,7889.84000000,7885.79000000,7888.06000000,3.90391700,1560290519999,30793.46682340,98,1.45373400,11467.27303533,0
1560290520000,7887.78000000,7890.85000000,7887.37000000,7887.37000000,15.53095300,1560290579999,122509.10288597,198,2.10466600,16604.35000480,0
1560290580000,7887.37000000,7887.65000000,7880.02000000,7880.02000000,7.17882700,1560290639999,56597.56118607,124,2.97577600,23456.48245393,0
1560290640000,7881.78000000,7881.80000000,7874.59000000,7875.96000000,6.97220800,1560290699999,54929.71203142,163,2.14110100,16867.22165907,0
