51bitquant
open_time,open,high,low,close,volume,close_time,quote_volume,trades,taker_base_volue,taker_quote_volume,ignore
1559925000000,8029.43000000,8032.78000000,8009.05000000,8014.90000000,63.80610000,1559925059999,511774.68334293,623,28.03283000,224834.80999520,0
1559925060000,8013.64000000,8027.54000000,8010.72000000,8022.49000000,31.85551900,1559925119999,255485.93803043,344,17.18961100,137851.72560442,0
1559925120000,8022.47000000,8033.82000000,8018.00000000,8029.27000000,46.06054100,1559925179999,369729.11551972,490,23.52665000,188859.20009315,0
1559925180000,8026.28000000,8035.28000000,8022.41000000,8035.28000000,36.30260600,1559925239999,291520.04222726,431,19.56960700,157157.87494303,0
1559925240000,8035.00000000,8037.49000000,8023.90000000,8024.31000000,44.59783200,1559925299999,358125.96542522,338,22.88088400,183743.44005746,0
1559925300000,8024.30000000,8029.63000000,8016.66000000,8029.63000000,36.47710200,1559925359999,292658.16667058,474,18.79381300,150802.00655571,0
1559925360000,8029.63000000,8037.52000000,8022.93000000,8037.51000000,35.68421700,1559925419999,286632.88743359,324,24.22690300,194602.72783784,0
1559925420000,8037.51000000,8050.00000000,8034.98000000,8045.55000000,47.25409700,1559925479999,380091.56113831,528,28.17091100,226640.57359508,0
1559925480000,8049.05000000,8054.21000000,8037.60000000,8050.00000000,80.97322400,1559925539999,651749.47711406,575,39.14750000,315102.41462256,0
1559925540000,8048.05000000,8074.62000000,8047.88000000,8065.73000000,108.92126600,1559925599999,878468.09050425,1159,58.44977100,471397.93215757,0
1559925600000,8065.82000000,8069.00000000,8040.46000000,8054.17000000,108.95461000,1559925659999,877905.55641814,654,21.49021000,173075.08495802,0
1559925660000,8054.21000000,8066.51000000,8042.12000000,8050.97000000,68.83839300,1559925719999,554577.04710575,661,30.17155200,243102.93497972,0
1559925720000,8051.15000000,8058.53000000,8042.20000000,8054.26000000,44.63016500,1559925779999,359277.30058935,424,16.96955900,136637.20143560,0
1559925780000,8054.44000000,8063.25000000,8048.40000000,8062.15000000,35.68146000,1559925839999,287429.44426398,412,18.91005600,152347.89325380,0
1559925840000,8062.15000000,8075.00000000,8056.24000000,8065.33000000,59.94654700,1559925899999,483487.88732386,503,29.51158600,238057.78554752,0
1559925900000,8065.36000000,8090.89000000,8065.36000000,8076.70000000,141.48354700,1559925959999,1143627.66186190,1125,80.80229700,653201.06709833,0
1559925960000,8076.50000000,8094.00000000,8070.14000000,8090.85000000,40.44396900,1559926019999,326994.37745813,444,26.39690800,213407.95462405,0
1559926020000,8090.85000000,8094.70000000,8075.00000000,8077.14000000,45.67262400,1559926079999,369165.36987286,543,22.87319700,184890.63474016,0
1559926080000,8077.22000000,8087.61000000,8075.90000000,8078.51000000,45.09849400,1559926139999,364451.75254032,402,18.89294600,152692.29799940,0
1559926140000,8078.49000000,8078.49000000,8069.98000000,8072.14000000,52.03909600,1559926199999,420187.57402370,442,24.23660200,195719.78850709,0
1559926200000,8071.32000000,8077.44000000,8058.02000000,8066.33000000,44.00678300,1559926259999,355097.18002812,430,25.30302500,204163.72388346,0
1559926260000,8066.33000000,8067.76000000,8057.76000000,8064.98000000,24.29198200,1559926319999,195842.85289768,341,16.56269900,133536.18925188,0
1559926320000,8065.39000000,8065.39000000,8042.00000000,8045.53000000,80.17086300,1559926379999,645338.21770241,617,16.84319500,135581.26837147,0
1559926380000,8045.85000000,8056.03000000,8040.00000000,8040.00000000,84.60114400,1559926439999,680589.74199142,426,19.97442500,160776.82488116,0
1559926440000,8040.00000000,8053.87000000,8031.01000000,8053.64000000,57.60405300,1559926499999,463217.63172819,488,20.99258300,168889.34691467,0
1559926500000,8053.65000000,8064.90000000,8050.00000000,8060.76000000,42.33707200,1559926559999,341031.69208730,441,19.23215400,154933.97947071,0
1559926560000,8062.14000000,8068.17000000,8051.55000000,8057.42000000,26.34337300,1559926619999,212315.74277094,292,11.24116000,90595.18115743,0
1559926620000,8054.69000000,8057.40000000,8040.34000000,8041.63000000,26.04742500,1559926679999,209698.62361076,306,8.25495900,66472.67063638,0
1559926680000,8041.64000000,8044.25000000,8036.82000000,8041.45000000,30.16990800,1559926739999,242567.03495441,284,10.15828100,81679.87178803,0
1559926740000,8040.87000000,8047.66000000,8039.53000000,8042.79000000,33.40306100,1559926799999,268688.44510953,228,13.88149100,111658.36697943,0
1559926800000,8043.15000000,8052.20000000,8038.96000000,8049.78000000,23.19126500,1559926859999,186638.96860838,227,17.21961400,138597.84101866,0
1559926860000,8050.14000000,8064.32000000,8049.87000000,8059.20000000,38.12891800,1559926919999,307218.84678454,347,26.06093700,209965.76169140,0
1559926920000,8059.10000000,8059.25000000,8052.37000000,8055.32000000,14.69522200,1559926979999,118385.05159541,133,7.68373700,61903.19898456,0
1559926980000,8055.89000000,8057.93000000,8047.43000000,8053.73000000,22.40885000,1559927039999,180462.56858061,246,12.60148200,101483.11673732,0
1559927040000,8050.04000000,8060.00000000,8049.47000000,8060.00000000,17.10028100,1559927099999,137736.16673270,211,12.39901600,99875.90860958,0
1559927100000,8059.99000000,8064.78000000,8055.02000000,8064.35000000,34.79232400,1559927159999,280443.75124659,243,15.26237100,123017.63323002,0
1559927160000,8064.03000000,8069.00000000,8060.00000000,8068.57000000,33.14949100,1559927219999,267353.88685442,277,14.82832800,119598.27172319,0
1559927220000,8068.56000000,8068.58000000,8057.15000000,8058.21000000,27.41278800,1559927279999,221011.11101744,268,12.22662100,98589.93601426,0
1559927280000,8059.57000000,8062.82000000,8050.00000000,8050.53000000,23.49901200,1559927339999,189324.89013620,220,10.30537400,83036.98372774,0
1559927340000,8051.89000000,8057.38000000,8050.13000000,8055.76000000,25.48358500,1559927399999,205230.96859058,194,17.35375600,139757.77036809,0
1559927400000,8055.75000000,8056.81000000,8050.00000000,8050.00000000,14.39174700,1559927459999,115891.91437191,162,5.71274100,46002.71407729,0
1559927460000,8050.00000000,8055.07000000,8048.00000000,8048.00000000,27.06927500,1559927519999,217923.21345559,251,13.41698500,108024.39152741,0
1559927520000,8048.00000000,8048.00000000,8038.82000000,8040.91000000,29.42517200,1559927579999,236699.17085026,295,10.92521000,87875.65493711,0
1559927580000,8040.00000000,8051.27000000,8033.21000000,8049.42000000,38.29481800,1559927639999,307956.66238557,334,21.94739300,176513.80816554,0
1559927640000,8051.16000000,8052.40000000,8045.82000000,8049.02000000,26.18524500,1559927699999,210773.14855661,269,14.89021900,119858.13752822,0
1559927700000,8049.02000000,8050.22000000,8043.07000000,8044.19000000,15.27146300,1559927759999,122891.49720331,199,8.91344500,71724.23750463,0
1559927760000,8044.19000000,8045.71000000,8040.01000000,8042.04000000,16.50732200,1559927819999,132786.12143710,213,8.20600200,66014.39494536,0
1559927820000,8044.08000000,8055.65000000,8040.90000000,8053.30000000,23.53107000,1559927879999,189387.43789244,250,15.63036200,125807.30797745,0
1559927880000,8055.64000000,8055.86000000,8048.86000000,8055.86000000,11.85007500,1559927939999,95431.07026066,172,6.77767200,54585.99424410,0
1559927940000,8055.00000000,8056.88000000,8054.00000000,8056.08000000,13.73768300,1559927999999,110669.33656277,174,5.46793100,44049.34669528,0
1559928000000,8056.43000000,8078.17000000,8056.08000000,8070.52000000,35.95759100,1559928059999,289963.97152003,502,23.62867500,190549.04355899,0
1559928060000,8070.52000000,8075.25000000,8064.14000000,8070.75000000,41.28968600,1559928119999,333253.58280814,351,23.50319500,189695.10896300,0
1559928120000,8072.11000000,8072.54000000,8065.00000000,8069.50000000,57.22746800,1559928179999,461686.73582942,242,25.78038100,207995.56286913,0
1559928180000,8069.48000000,8077.15000000,8066.45000000,8073.72000000,18.30779700,1559928239999,147755.96654331,220,10.79431200,87122.82598373,0
1559928240000,8073.72000000,8084.06000000,8072.21000000,8080.25000000,31.80013800,1559928299999,256886.57762805,315,17.94581500,144986.86967486,0
1559928300000,8081.56000000,8084.37000000,8074.27000000,8076.75000000,29.06016400,1559928359999,234821.09265269,286,13.90288400,112341.70043361,0
1559928360000,8074.57000000,8076.75000000,8066.67000000,8072.62000000,39.26524000,1559928419999,316958.84501665,275,21.14017700,170661.07539974,0
1559928420000,8072.62000000,8073.52000000,8058.00000000,8061.55000000,22.79823400,1559928479999,183866.31987330,258,11.80696000,95241.66256560,0
1559928480000,8061.46000000,8066.00000000,8055.00000000,8061.81000000,23.43331400,1559928539999,188848.56946339,206,10.65085200,85836.51327127,0
1559928540000,8061.83000000,8068.18000000,8060.36000000,8065.64000000,28.03977500,1559928599999,226093.03601423,201,24.15518800,194774.67175774,0
1559928600000,8067.75000000,8070.00000000,8065.97000000,8068.78000000,13.02008700,1559928659999,105050.24609987,130,10.19258400,82236.89850891,0
1559928660000,8068.17000000,8074.00000000,8065.97000000,8073.89000000,16.59281300,1559928719999,133919.19343960,204,11.17764000,90212.62383644,0
1559928720000,8073.89000000,8079.84000000,8073.89000000,8077.51000000,13.33475000,1559928779999,107692.93357811,181,4.16905200,33671.32467527,0
1559928780000,8077.51000000,8077.53000000,8066.47000000,8068.76000000,37.27569100,1559928839999,300937.24486444,195,8.18766700,66093.24498786,0
1559928840000,8069.16000000,8077.00000000,8068.18000000,8068.18000000,37.61015900,1559928899999,303529.91403418,250,7.01498300,56615.74168010,0
1559928900000,8068.22000000,8071.62000000,8068.18000000,8068.18000000,34.10624300,1559928959999,275195.92573197,187,6.94555500,56045.68256612,0
1559928960000,8068.18000000,8068.19000000,8052.01000000,8055.71000000,28.09024600,1559929019999,226529.58878569,305,4.18942700,33778.74315919,0
1559929020000,8055.72000000,8062.07000000,8052.19000000,8056.18000000,16.19768400,1559929079999,130528.88853449,174,9.16560200,73857.45434135,0
1559929080000,8054.02000000,8060.00000000,8046.98000000,8057.91000000,50.74337900,1559929139999,408633.74095828,372,33.62071000,270775.81470228,0
1559929140000,8059.45000000,8060.00000000,8054.77000000,8058.85000000,20.23516000,1559929199999,163023.79075654,133,15.65866500,126147.56450030,0
1559929200000,8059.37000000,8059.37000000,8050.47000000,8054.81000000,13.11427300,1559929259999,105639.47390565,164,5.93529200,47810.21303542,0
1559929260000,8052.41000000,8056.46000000,8049.96000000,8053.77000000,13.58501300,1559929319999,109397.79201768,143,8.63958700,69578.26770054,0
1559929320000,8053.76000000,8055.43000000,8042.00000000,8046.27000000,22.49102900,1559929379999,181058.48808103,185,5.93089800,47752.03270536,0
1559929380000,8046.27000000,8049.87000000,8044.79000000,8047.57000000,12.65705500,1559929439999,101838.44391250,194,7.96311700,64070.68469438,0
1559929440000,8048.20000000,8062.20000000,8047.27000000,8059.30000000,20.44153100,1559929499999,164652.40225280,278,15.15433900,122073.26610392,0
1559929500000,8059.53000000,8063.29000000,8056.72000000,8063.29000000,14.95678500,1559929559999,120551.78515617,160,11.52858300,92926.65363081,0
1559929560000,8063.29000000,8068.02000000,8061.18000000,8065.01000000,8.37027100,1559929619999,67506.90203144,148,4.48913400,36205.53067465,0
1559929620000,8066.08000000,8069.00000000,8059.98000000,8064.94000000,27.23435900,1559929679999,219674.08315237,166,12.25674400,98879.10801359,0
1559929680000,8063.59000000,8065.18000000,8055.45000000,8058.14000000,9.96394400,1559929739999,80331.56463763,165,6.35595000,51243.87654862,0
1559929740000,8058.12000000,8061.59000000,8054.93000000,8056.20000000,12.81982000,1559929799999,103303.90018599,190,4.48679500,36155.56305648,0
1559929800000,8056.25000000,8061.60000000,8053.07000000,8058.99000000,18.71795200,1559929859999,150816.61982457,204,9.27023700,74710.74407235,0
1559929860000,8058.28000000,8061.49000000,8058.00000000,8061.49000000,13.94792700,1559929919999,112421.25499875,172,6.06713700,48901.50675230,0
1559929920000,8061.61000000,8062.37000000,8058.00000000,8059.08000000,14.41999000,1559929979999,116222.36546230,189,10.28217700,82872.60850603,0
1559929980000,8060.44000000,8067.71000000,8058.53000000,8067.51000000,25.31556300,1559930039999,204105.17797315,244,13.57313100,109450.17902283,0
1559930040000,8066.43000000,8067.41000000,8056.37000000,8064.17000000,8.49254400,1559930099999,68471.26422734,182,5.46693400,44076.72590061,0
1559930100000,8064.17000000,8067.99000000,8062.10000000,8066.79000000,12.16390000,1559930159999,98113.80495220,201,6.00848400,48468.52378354,0
1559930160000,8065.06000000,8071.81000000,8063.53000000,8071.72000000,14.15731500,1559930219999,114210.38501402,222,8.41097700,67856.97512192,0
1559930220000,8071.72000000,8075.00000000,8066.25000000,8066.25000000,22.93498700,1559930279999,185093.08386025,258,11.80282200,95267.52053348,0
1559930280000,8070.56000000,8070.56000000,8065.06000000,8066.90000000,25.43404200,1559930339999,205166.30065454,231,14.40250300,116188.69417784,0
1559930340000,8065.06000000,8072.80000000,8065.00000000,8065.48000000,117.22070500,1559930399999,945630.17893636,221,113.56828300,916167.69679232,0
1559930400000,8065.50000000,8075.00000000,8065.39000000,8074.67000000,16.11234800,1559930459999,130039.90691635,222,11.28772400,91102.13017459,0
1559930460000,8074.14000000,8080.44000000,8072.73000000,8074.85000000,28.24303100,1559930519999,228103.82381292,288,17.56121400,141841.91032112,0
1559930520000,8075.90000000,8075.90000000,8067.11000000,8067.12000000,24.57883500,1559930579999,198391.30347580,215,6.60572400,53325.44468303,0
1559930580000,8069.99000000,8072.56000000,8062.98000000,8063.61000000,26.68189900,1559930639999,215254.98580857,229,11.35531200,91611.45914679,0
